ticker,date,signal_sec,entry_price,exit_price,pnl_pct,aligned_return_pct,ai_direction,ai_rank,ai_rank_score,status,finalized,exit_reason,sector,market_cap_tier,catalysts,macro_catalysts,record_type,policy,split,trade_count,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,profit_factor,max_drawdown_pct,worst_trade_pct,top_ticker,top_ticker_share_pct,top_day,top_day_share_pct
LUNG,2026-07-31,1785513840,1.63,1.63,0,0,bullish,14,50.1,open,false,session_end,Healthcare,micro,cd6c6d35ef7c2dd1328106a6,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785513840,2.95,2.95,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785513900,205.23,205.23,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785513900,0.487,0.487,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785514200,0.477,0.477,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785514200,2.951,2.951,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785514260,206.8,206.8,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785514380,2.98,2.98,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785514500,206.99,206.99,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785514500,0.466,0.466,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785514800,207.25,207.25,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785514800,0.475,0.475,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785514800,2.957,2.957,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
SNDK,2026-07-31,1785514860,1212.141,1205,-0.59,-0.59,watch,4,55.1,open,false,session_end,Technology,public_top_gainers,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785515040,2.95,2.95,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785515100,207.37,207.37,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785515100,0.47,0.47,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785515400,206.76,206.76,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785515400,0.475,0.475,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785515460,2.948,2.948,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785515520,2.94,2.94,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785515700,207.37,207.37,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785515700,0.471,0.471,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785516000,207.6,207.6,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785516000,0.47,0.47,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785516000,2.94,2.94,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785516300,208.5,208.5,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785516300,0.45,0.45,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785516300,2.94,2.94,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785516540,0.45,0.45,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785516600,208,208,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785516960,2.945,2.945,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785517200,206.8,206.8,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785517200,0.46,0.46,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785517680,2.94,2.94,0,0,watch,1,56.2,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BHC,2026-07-31,1785517740,6.711,6.711,0,0,bullish,1,60.6,open,false,session_end,Healthcare,mid,9ec25d17a03d1941a46d3c55,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785517800,206.8,206.8,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785517800,0.441,0.441,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
ZBAO,2026-07-31,1785517800,0.195,0.195,0,0,bullish,2,59.1,open,false,session_end,Financial,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785518040,0.45,0.45,0,0,bullish,8,53.9,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785518100,205.82,205.82,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
